timestamp,y_true,yhat,residual,z_resid,flag_z,cusum_plus,cusum_minus,flag_cusum
2020-09-21 03:00:00+00:00,5461.0,4956.600381602896,504.399618397104,0.6930125832916452,0,0.19301258329164517,13.2762366503069,1
2020-09-21 04:00:00+00:00,6579.0,5504.100286690139,1074.899713309861,1.5119637703038464,0,1.2049763535954916,11.264272880003054,1
2020-09-21 05:00:00+00:00,7328.0,6016.171055946111,1311.8289440538892,1.8728376298796616,0,2.5778139834751532,8.891435250123392,1
2020-09-21 06:00:00+00:00,7671.0,6378.544936218934,1292.4550637810662,1.8711874525183132,0,3.949001435993466,6.520247797605078,1
2020-09-21 07:00:00+00:00,7723.0,6571.885776920133,1151.1142230798669,1.6867318171580297,0,5.135733253151496,4.333515980447048,1
2020-09-21 08:00:00+00:00,7783.0,6731.257488198338,1051.7425118016615,1.557125054900504,0,6.192858308052,2.2763909255465444,1
2020-09-21 09:00:00+00:00,7858.0,6865.081434705193,992.9185652948072,1.486728129494892,0,7.179586437546892,0.28966279605165246,1
2020-09-21 10:00:00+00:00,7677.0,6663.312050460518,1013.6879495394824,1.5348532476194343,0,8.214439685166326,0.0,1
2020-09-21 11:00:00+00:00,7638.0,6526.288699619459,1111.7113003805407,1.7017051829623184,0,9.416144868128644,0.0,1
2020-09-21 12:00:00+00:00,7554.0,6424.127406218865,1129.872593781135,1.7473178396312292,0,10.663462707759873,0.0,1
2020-09-21 13:00:00+00:00,7496.0,6381.936438390958,1114.0635616090422,1.7400675909042294,0,11.903530298664101,0.0,1
2020-09-21 14:00:00+00:00,7465.0,6375.750004791562,1089.249995208438,1.7157116082712482,0,13.11924190693535,0.0,1
2020-09-21 15:00:00+00:00,7558.0,6441.284409252361,1116.715590747639,1.7709091146751974,0,14.390151021610547,0.0,1
2020-09-21 16:00:00+00:00,7644.0,6532.16760577473,1111.83239422527,1.772521055588887,0,15.662672077199435,0.0,1
2020-09-21 17:00:00+00:00,7594.0,6501.343162906285,1092.6568370937148,1.7492533932637482,0,16.91192547046318,0.0,1
2020-09-21 18:00:00+00:00,7207.0,6358.772978175765,848.2270218242347,1.3697413344389557,0,17.781666804902137,0.0,1
2020-09-21 19:00:00+00:00,6619.0,5999.187614761828,619.8123852381723,1.013012998545731,0,18.294679803447867,0.0,1
2020-09-21 20:00:00+00:00,6267.0,5793.692783956892,473.3072160431084,0.783252543514376,0,18.577932346962243,0.0,1
2020-09-21 21:00:00+00:00,5757.0,5362.562881841985,394.4371181580154,0.6595225066994973,0,18.73745485366174,0.0,1
2020-09-21 22:00:00+00:00,5444.0,5125.789109413393,318.2108905866071,0.5391081454609603,0,18.7765629991227,0.0,1
2020-09-21 23:00:00+00:00,5243.0,4854.110424204862,388.8895757951377,0.6505976463489256,0,18.927160645471623,0.0,1
2020-09-22 00:00:00+00:00,5145.0,5238.40245712694,-93.40245712694012,-0.11384428507335996,0,18.313316360398264,0.0,1
2020-09-22 01:00:00+00:00,5041.0,5181.632160540006,-140.63216054000625,-0.1871005815336084,0,17.626215778864655,0.0,1
2020-09-22 02:00:00+00:00,5139.0,5267.227552858356,-128.22755285835592,-0.16580133290920018,0,16.960414445955454,0.0,1
2020-09-22 03:00:00+00:00,5631.0,5669.171777646934,-38.17177764693406,-0.021586616165061114,0,16.438827829790394,0.0,1
2020-09-22 04:00:00+00:00,6689.0,6411.180123729537,277.8198762704633,0.47984864268472305,0,16.418676472475116,0.0,1
2020-09-22 05:00:00+00:00,7431.0,7017.418652373096,413.58134762690406,0.6934811620666246,0,16.61215763454174,0.0,1
2020-09-22 06:00:00+00:00,7734.0,7365.955930981452,368.0440690185478,0.6189816098218558,0,16.731139244363597,0.0,1
2020-09-22 07:00:00+00:00,7763.0,7498.656355165003,264.34364483499667,0.4522789406912683,0,16.683418185054865,0.0,1
2020-09-22 08:00:00+00:00,7818.0,7602.569630448493,215.43036955150728,0.37238374425226084,0,16.555801929307126,0.0,1
2020-09-22 09:00:00+00:00,7883.0,7700.89507897934,182.10492102066016,0.3168979724754124,0,16.37269990178254,0.0,1
2020-09-22 10:00:00+00:00,7675.0,7487.081719256255,187.91828074374465,0.32312689066492,0,16.19582679244746,0.0,1
2020-09-22 11:00:00+00:00,7604.0,7365.675971502906,238.32402849709436,0.3999552704136004,0,16.09578206286106,0.0,1
2020-09-22 12:00:00+00:00,7590.0,7241.203156770037,348.7968432299631,0.5720564181305188,0,16.167838480991577,0.0,1
2020-09-22 13:00:00+00:00,7486.0,7166.779364509532,319.22063549046834,0.5217036109042141,0,16.18954209189579,0.0,1
2020-09-22 14:00:00+00:00,7443.0,7118.705286444743,324.29471355525675,0.5266306995124285,0,16.21617279140822,0.0,1
2020-09-22 15:00:00+00:00,7482.0,7157.64357817414,324.3564218258598,0.5238163274818957,0,16.239989118890115,0.0,1
2020-09-22 16:00:00+00:00,7541.0,7188.565888879234,352.4341111207659,0.5657978048789756,0,16.30578692376909,0.0,1
2020-09-22 17:00:00+00:00,7536.0,7098.529121425878,437.4708785741223,0.6979026328243879,0,16.50368955659348,0.0,1
2020-09-22 18:00:00+00:00,7230.0,6870.698492115417,359.30150788458286,0.5717163336428505,0,16.57540589023633,0.0,1
2020-09-22 19:00:00+00:00,6656.0,6443.895604575378,212.10439542462245,0.33699781439919146,0,16.41240370463552,0.0,1
2020-09-22 20:00:00+00:00,6308.0,6165.868846192931,142.1311538070686,0.22525025903888587,0,16.137653963674406,0.0,1
2020-09-22 21:00:00+00:00,5789.0,5690.478999366333,98.52100063366744,0.15569346610929582,0,15.7933474297837,0.0,1
2020-09-22 22:00:00+00:00,5561.0,5398.466163024055,162.53383697594472,0.25600885264113554,0,15.549356282424835,0.0,1
2020-09-22 23:00:00+00:00,5290.0,5128.335578911287,161.66442108871342,0.2539743983755212,0,15.303330680800356,0.0,1
2020-09-23 00:00:00+00:00,5198.0,5181.38703081138,16.6129691886199,0.02393096889484814,0,14.827261649695204,0.0,1
2020-09-23 01:00:00+00:00,5125.0,5038.8249830784325,86.17501692156748,0.13364937151926207,0,14.460911021214466,0.0,1
2020-09-23 02:00:00+00:00,5209.0,5089.739001618421,119.26099838157916,0.18532731384189768,0,14.146238335056363,0.0,1
2020-09-23 03:00:00+00:00,5786.0,5468.08581851834,317.9141814816603,0.49856029511043615,0,14.1447986301668,0.0,1
2020-09-23 04:00:00+00:00,6834.0,6228.38003022465,605.61996977535,0.9503809607260142,0,14.595179590892814,0.0,1
2020-09-23 05:00:00+00:00,7559.0,6853.185723363029,705.814276636971,1.1034290406000957,0,15.19860863149291,0.0,1
2020-09-23 06:00:00+00:00,7893.0,7201.697969461951,691.3020305380487,1.0751311725593882,0,15.773739804052298,0.0,1
2020-09-23 07:00:00+00:00,7950.0,7333.266108056567,616.7338919434333,0.9531229470589669,0,16.226862751111266,0.0,1
2020-09-23 08:00:00+00:00,7998.0,7443.015403260473,554.9845967395268,0.8521676501912355,0,16.5790304013025,0.0,1
2020-09-23 09:00:00+00:00,8080.0,7546.946285109954,533.0537148900457,0.8141964440080899,0,16.89322684531059,0.0,1
2020-09-23 10:00:00+00:00,7881.0,7337.624869403589,543.3751305964106,0.8270659302306523,0,17.220292775541242,0.0,1
2020-09-23 11:00:00+00:00,7836.0,7222.435718139473,613.5642818605274,0.9331954362557497,0,17.653488211796994,0.0,1
2020-09-23 12:00:00+00:00,7737.0,7127.251573071128,609.7484269288725,0.9231817831961513,0,18.076669994993146,0.0,1
2020-09-23 13:00:00+00:00,7666.0,7049.714491468259,616.2855085317406,0.9296218424727115,0,18.50629183746586,0.0,1
2020-09-23 14:00:00+00:00,7612.0,7006.933406400954,605.0665935990464,0.9080049504290217,0,18.91429678789488,0.0,1
2020-09-23 15:00:00+00:00,7616.0,7042.436917689245,573.5630823107549,0.8549111428634899,0,19.26920793075837,0.0,1
