timestamp,actual,forecast
2020-09-26 10:00:00+00:00,3847.0,3899.925
2020-09-26 11:00:00+00:00,3767.0,3875.136
2020-09-26 12:00:00+00:00,3743.0,3891.2651
2020-09-26 13:00:00+00:00,3761.0,3950.194
2020-09-26 14:00:00+00:00,3861.0,4016.6453
2020-09-26 15:00:00+00:00,3948.0,4079.7869
2020-09-26 16:00:00+00:00,4086.0,4107.3213
2020-09-26 17:00:00+00:00,3931.0,4066.8428
2020-09-26 18:00:00+00:00,3673.0,3925.757
2020-09-26 19:00:00+00:00,3525.0,3703.2546
2020-09-26 20:00:00+00:00,3335.0,3459.513
2020-09-26 21:00:00+00:00,3071.0,3237.8623
2020-09-26 22:00:00+00:00,2894.0,3085.301
2020-09-26 23:00:00+00:00,2798.0,3016.129
2020-09-27 00:00:00+00:00,2735.0,3049.965
2020-09-27 01:00:00+00:00,2732.0,3169.0762
2020-09-27 02:00:00+00:00,2767.0,3344.1028
2020-09-27 03:00:00+00:00,2878.0,3571.4038
2020-09-27 04:00:00+00:00,3074.0,3818.4897
2020-09-27 05:00:00+00:00,3440.0,4026.3364
2020-09-27 06:00:00+00:00,3657.0,4147.549
2020-09-27 07:00:00+00:00,3745.0,4170.515
2020-09-27 08:00:00+00:00,3763.0,4122.5083
2020-09-27 09:00:00+00:00,3717.0,4064.8923
2020-09-26 11:00:00+00:00,3767.0,3882.9607
2020-09-26 12:00:00+00:00,3743.0,3862.4084
2020-09-26 13:00:00+00:00,3761.0,3908.588
2020-09-26 14:00:00+00:00,3861.0,4036.658
2020-09-26 15:00:00+00:00,3948.0,4180.9106
2020-09-26 16:00:00+00:00,4086.0,4276.518
2020-09-26 17:00:00+00:00,3931.0,4269.2217
2020-09-26 18:00:00+00:00,3673.0,4137.8813
2020-09-26 19:00:00+00:00,3525.0,3892.678
2020-09-26 20:00:00+00:00,3335.0,3595.747
2020-09-26 21:00:00+00:00,3071.0,3348.5967
2020-09-26 22:00:00+00:00,2894.0,3165.6177
2020-09-26 23:00:00+00:00,2798.0,3046.9294
2020-09-27 00:00:00+00:00,2735.0,3002.3645
2020-09-27 01:00:00+00:00,2732.0,3073.4126
2020-09-27 02:00:00+00:00,2767.0,3261.276
2020-09-27 03:00:00+00:00,2878.0,3515.902
2020-09-27 04:00:00+00:00,3074.0,3798.178
2020-09-27 05:00:00+00:00,3440.0,4054.2861
2020-09-27 06:00:00+00:00,3657.0,4221.228
2020-09-27 07:00:00+00:00,3745.0,4277.782
2020-09-27 08:00:00+00:00,3763.0,4236.719
2020-09-27 09:00:00+00:00,3717.0,4145.673
2020-09-27 10:00:00+00:00,3652.0,4071.8125
2020-09-26 12:00:00+00:00,3743.0,3850.8582
2020-09-26 13:00:00+00:00,3761.0,3906.1501
2020-09-26 14:00:00+00:00,3861.0,4022.0679
2020-09-26 15:00:00+00:00,3948.0,4154.875
2020-09-26 16:00:00+00:00,4086.0,4221.386
2020-09-26 17:00:00+00:00,3931.0,4184.44
2020-09-26 18:00:00+00:00,3673.0,4031.0906
2020-09-26 19:00:00+00:00,3525.0,3786.6934
2020-09-26 20:00:00+00:00,3335.0,3500.2012
2020-09-26 21:00:00+00:00,3071.0,3250.3862
2020-09-26 22:00:00+00:00,2894.0,3098.585
2020-09-26 23:00:00+00:00,2798.0,3029.658
2020-09-27 00:00:00+00:00,2735.0,3034.627
2020-09-27 01:00:00+00:00,2732.0,3120.2236
2020-09-27 02:00:00+00:00,2767.0,3308.7705
2020-09-27 03:00:00+00:00,2878.0,3575.373
2020-09-27 04:00:00+00:00,3074.0,3836.88
2020-09-27 05:00:00+00:00,3440.0,4044.934
2020-09-27 06:00:00+00:00,3657.0,4163.739
2020-09-27 07:00:00+00:00,3745.0,4199.8105
2020-09-27 08:00:00+00:00,3763.0,4193.3984
2020-09-27 09:00:00+00:00,3717.0,4158.2666
2020-09-27 10:00:00+00:00,3652.0,4088.0735
2020-09-27 11:00:00+00:00,3586.0,4026.999
2020-09-26 13:00:00+00:00,3761.0,3919.3345
2020-09-26 14:00:00+00:00,3861.0,3983.4473
2020-09-26 15:00:00+00:00,3948.0,4069.617
2020-09-26 16:00:00+00:00,4086.0,4127.6997
2020-09-26 17:00:00+00:00,3931.0,4076.5793
2020-09-26 18:00:00+00:00,3673.0,3910.8225
2020-09-26 19:00:00+00:00,3525.0,3664.7805
2020-09-26 20:00:00+00:00,3335.0,3411.9739
2020-09-26 21:00:00+00:00,3071.0,3198.9072
2020-09-26 22:00:00+00:00,2894.0,3066.4966
2020-09-26 23:00:00+00:00,2798.0,3012.2666
2020-09-27 00:00:00+00:00,2735.0,3019.7659
2020-09-27 01:00:00+00:00,2732.0,3116.1245
2020-09-27 02:00:00+00:00,2767.0,3296.8699
2020-09-27 03:00:00+00:00,2878.0,3543.8892
2020-09-27 04:00:00+00:00,3074.0,3801.6382
2020-09-27 05:00:00+00:00,3440.0,3999.5964
2020-09-27 06:00:00+00:00,3657.0,4115.3135
2020-09-27 07:00:00+00:00,3745.0,4142.324
2020-09-27 08:00:00+00:00,3763.0,4127.698
2020-09-27 09:00:00+00:00,3717.0,4116.158
2020-09-27 10:00:00+00:00,3652.0,4112.6714
2020-09-27 11:00:00+00:00,3586.0,4084.907
2020-09-27 12:00:00+00:00,3571.0,4061.2493
2020-09-26 14:00:00+00:00,3861.0,3982.76
2020-09-26 15:00:00+00:00,3948.0,4001.0051
2020-09-26 16:00:00+00:00,4086.0,4012.0586
2020-09-26 17:00:00+00:00,3931.0,4001.9023
2020-09-26 18:00:00+00:00,3673.0,3888.6306
2020-09-26 19:00:00+00:00,3525.0,3665.5737
2020-09-26 20:00:00+00:00,3335.0,3393.5823
2020-09-26 21:00:00+00:00,3071.0,3172.9893
2020-09-26 22:00:00+00:00,2894.0,3036.9502
2020-09-26 23:00:00+00:00,2798.0,2996.9512
2020-09-27 00:00:00+00:00,2735.0,3024.5027
2020-09-27 01:00:00+00:00,2732.0,3102.3738
2020-09-27 02:00:00+00:00,2767.0,3264.287
2020-09-27 03:00:00+00:00,2878.0,3483.1316
2020-09-27 04:00:00+00:00,3074.0,3719.53
2020-09-27 05:00:00+00:00,3440.0,3921.467
2020-09-27 06:00:00+00:00,3657.0,4051.9263
2020-09-27 07:00:00+00:00,3745.0,4114.8174
2020-09-27 08:00:00+00:00,3763.0,4114.2383
2020-09-27 09:00:00+00:00,3717.0,4097.469
2020-09-27 10:00:00+00:00,3652.0,4094.9717
2020-09-27 11:00:00+00:00,3586.0,4103.9155
2020-09-27 12:00:00+00:00,3571.0,4102.1265
2020-09-27 13:00:00+00:00,3640.0,4111.73
2020-09-26 15:00:00+00:00,3948.0,4096.263
2020-09-26 16:00:00+00:00,4086.0,4096.507
2020-09-26 17:00:00+00:00,3931.0,4011.3657
2020-09-26 18:00:00+00:00,3673.0,3869.48
2020-09-26 19:00:00+00:00,3525.0,3644.6675
2020-09-26 20:00:00+00:00,3335.0,3373.3418
2020-09-26 21:00:00+00:00,3071.0,3135.797
2020-09-26 22:00:00+00:00,2894.0,3003.1296
2020-09-26 23:00:00+00:00,2798.0,2958.0012
2020-09-27 00:00:00+00:00,2735.0,2990.1604
2020-09-27 01:00:00+00:00,2732.0,3097.2585
2020-09-27 02:00:00+00:00,2767.0,3267.2861
2020-09-27 03:00:00+00:00,2878.0,3508.5168
2020-09-27 04:00:00+00:00,3074.0,3758.9937
2020-09-27 05:00:00+00:00,3440.0,3953.5984
2020-09-27 06:00:00+00:00,3657.0,4058.7988
2020-09-27 07:00:00+00:00,3745.0,4087.1687
2020-09-27 08:00:00+00:00,3763.0,4085.1467
2020-09-27 09:00:00+00:00,3717.0,4065.5938
2020-09-27 10:00:00+00:00,3652.0,4046.091
2020-09-27 11:00:00+00:00,3586.0,4039.1682
2020-09-27 12:00:00+00:00,3571.0,4046.7275
2020-09-27 13:00:00+00:00,3640.0,4069.9502
2020-09-27 14:00:00+00:00,3714.0,4130.851
2020-09-26 16:00:00+00:00,4086.0,4144.329
2020-09-26 17:00:00+00:00,3931.0,4061.226
2020-09-26 18:00:00+00:00,3673.0,3865.4521
2020-09-26 19:00:00+00:00,3525.0,3628.0186
2020-09-26 20:00:00+00:00,3335.0,3374.6846
2020-09-26 21:00:00+00:00,3071.0,3149.6675
2020-09-26 22:00:00+00:00,2894.0,2996.8174
2020-09-26 23:00:00+00:00,2798.0,2942.8403
2020-09-27 00:00:00+00:00,2735.0,2960.4507
2020-09-27 01:00:00+00:00,2732.0,3055.3967
2020-09-27 02:00:00+00:00,2767.0,3241.038
2020-09-27 03:00:00+00:00,2878.0,3482.9531
2020-09-27 04:00:00+00:00,3074.0,3735.9692
2020-09-27 05:00:00+00:00,3440.0,3912.7668
2020-09-27 06:00:00+00:00,3657.0,3991.5908
2020-09-27 07:00:00+00:00,3745.0,3998.7166
2020-09-27 08:00:00+00:00,3763.0,3974.9072
2020-09-27 09:00:00+00:00,3717.0,3962.4966
2020-09-27 10:00:00+00:00,3652.0,3958.6753
2020-09-27 11:00:00+00:00,3586.0,3949.8457
2020-09-27 12:00:00+00:00,3571.0,3950.657
2020-09-27 13:00:00+00:00,3640.0,3987.5332
2020-09-27 14:00:00+00:00,3714.0,4069.451
2020-09-27 15:00:00+00:00,3854.0,4171.719
2020-09-26 17:00:00+00:00,3931.0,4185.6597
2020-09-26 18:00:00+00:00,3673.0,3989.0977
2020-09-26 19:00:00+00:00,3525.0,3714.722
2020-09-26 20:00:00+00:00,3335.0,3442.7117
2020-09-26 21:00:00+00:00,3071.0,3212.4102
2020-09-26 22:00:00+00:00,2894.0,3053.194
2020-09-26 23:00:00+00:00,2798.0,2979.3872
2020-09-27 00:00:00+00:00,2735.0,3000.7004
2020-09-27 01:00:00+00:00,2732.0,3101.7507
2020-09-27 02:00:00+00:00,2767.0,3297.862
2020-09-27 03:00:00+00:00,2878.0,3562.3887
2020-09-27 04:00:00+00:00,3074.0,3820.0269
2020-09-27 05:00:00+00:00,3440.0,4022.377
2020-09-27 06:00:00+00:00,3657.0,4114.413
2020-09-27 07:00:00+00:00,3745.0,4121.3994
2020-09-27 08:00:00+00:00,3763.0,4091.9124
2020-09-27 09:00:00+00:00,3717.0,4070.3347
2020-09-27 10:00:00+00:00,3652.0,4073.2004
2020-09-27 11:00:00+00:00,3586.0,4083.3289
2020-09-27 12:00:00+00:00,3571.0,4081.2327
2020-09-27 13:00:00+00:00,3640.0,4095.5652
2020-09-27 14:00:00+00:00,3714.0,4158.5825
2020-09-27 15:00:00+00:00,3854.0,4250.22
2020-09-27 16:00:00+00:00,4177.0,4297.798
2020-09-26 18:00:00+00:00,3673.0,3911.7346
2020-09-26 19:00:00+00:00,3525.0,3645.4824
2020-09-26 20:00:00+00:00,3335.0,3359.5317
2020-09-26 21:00:00+00:00,3071.0,3128.166
2020-09-26 22:00:00+00:00,2894.0,2975.0364
2020-09-26 23:00:00+00:00,2798.0,2903.235
2020-09-27 00:00:00+00:00,2735.0,2926.0984
2020-09-27 01:00:00+00:00,2732.0,3072.9592
2020-09-27 02:00:00+00:00,2767.0,3302.919
2020-09-27 03:00:00+00:00,2878.0,3583.0024
2020-09-27 04:00:00+00:00,3074.0,3830.6465
2020-09-27 05:00:00+00:00,3440.0,4002.324
2020-09-27 06:00:00+00:00,3657.0,4099.385
2020-09-27 07:00:00+00:00,3745.0,4114.784
2020-09-27 08:00:00+00:00,3763.0,4090.6494
2020-09-27 09:00:00+00:00,3717.0,4057.6665
2020-09-27 10:00:00+00:00,3652.0,4045.877
2020-09-27 11:00:00+00:00,3586.0,4054.9497
2020-09-27 12:00:00+00:00,3571.0,4069.0076
2020-09-27 13:00:00+00:00,3640.0,4096.454
2020-09-27 14:00:00+00:00,3714.0,4158.3657
2020-09-27 15:00:00+00:00,3854.0,4237.5107
2020-09-27 16:00:00+00:00,4177.0,4250.3784
2020-09-27 17:00:00+00:00,4215.0,4160.387
2020-09-26 19:00:00+00:00,3525.0,3526.912
2020-09-26 20:00:00+00:00,3335.0,3264.573
2020-09-26 21:00:00+00:00,3071.0,3053.1848
2020-09-26 22:00:00+00:00,2894.0,2926.6426
2020-09-26 23:00:00+00:00,2798.0,2882.8774
2020-09-27 00:00:00+00:00,2735.0,2921.422
2020-09-27 01:00:00+00:00,2732.0,3055.3318
2020-09-27 02:00:00+00:00,2767.0,3298.1902
2020-09-27 03:00:00+00:00,2878.0,3577.9019
2020-09-27 04:00:00+00:00,3074.0,3836.1838
2020-09-27 05:00:00+00:00,3440.0,3985.4932
2020-09-27 06:00:00+00:00,3657.0,4030.4219
2020-09-27 07:00:00+00:00,3745.0,4016.576
2020-09-27 08:00:00+00:00,3763.0,3979.8503
2020-09-27 09:00:00+00:00,3717.0,3959.2324
2020-09-27 10:00:00+00:00,3652.0,3941.0288
2020-09-27 11:00:00+00:00,3586.0,3941.9106
2020-09-27 12:00:00+00:00,3571.0,3971.3843
2020-09-27 13:00:00+00:00,3640.0,4022.6223
2020-09-27 14:00:00+00:00,3714.0,4088.8306
2020-09-27 15:00:00+00:00,3854.0,4152.088
2020-09-27 16:00:00+00:00,4177.0,4181.9116
2020-09-27 17:00:00+00:00,4215.0,4091.8567
2020-09-27 18:00:00+00:00,3911.0,3889.9575
